WC_Sample_Site_Name,Lab_Samp_No,Matrix_ID,Date_Collected,Date_Received,Date_Analyzed,Lab_Name,Analytical_Method,Analyte,Lab_Result_Qualifier,Result,Units,MDL,Reporting_Limit,Comments,ESA_omit_data,ESA_Flag,PercentDif,Site_Number,qa_type,Notes
Site 12,23090061-002,Surface Water,9/5/2023,9/5/2023,9/11/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0461,mg/L,0.0059,0.02,,,,,12,field_primary,
site 11,23080233-005,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0462,mg/L,0.0059,0.02,,,,,11,field_primary,
SITE 17,23080234-005,Surface Water,8/7/2023,8/8/2023,8/10/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0462,mg/L,0.0059,0.02,,,,,17,field_primary,
Site 23,23090126-001,Surface Water,9/6/2023,9/7/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0346,mg/L,0.0062,0.02,,,,,23,field_primary,
Site 2UVA2023,23070746-007,Surface Water,7/24/2023,7/25/2023,7/27/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0465,mg/L,0.0059,0.02,,,,,2UVa2023,field_primary,
Site 26UVa2023,23070747-005,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0465,mg/L,0.0059,0.02,,,,,26UVA2023,field_primary,
SITE 13,23080039-003,Surface Water,7/31/2023,8/1/2023,8/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0467,mg/L,0.0059,0.02,,,,,13,field_primary,
Site 12,23060530-004,Surface Water,6/19/2023,6/20/2023,6/29/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0469,mg/L,0.0059,0.02,,,,,12,field_primary,
Site 14,23070302-004,Surface Water,7/10/2023,7/11/2023,7/24/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0469,mg/L,0.0059,0.02,,,,,14,field_primary,
Site 18,23070540-008,Surface Water,7/17/2023,7/18/2023,7/18/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0339,mg/L,0.0042,0.02,,,,,18,field_primary,
Site 11,23070746-005,Surface Water,7/24/2023,7/25/2023,7/26/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0339,mg/L,0.0042,0.02,,,,,11,field_primary,
SITE 26/26UVa2023,23080234-004,Surface Water,8/7/2023,8/8/2023,8/10/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0474,mg/L,0.0059,0.02,,,,,26UVa2023,field_primary,
Site 13 Duplicate,23070540-009,Surface Water,7/17/2023,7/18/2023,7/18/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0336,mg/L,0.0042,0.02,,,,,13,field_duplicate,
Site 10,23100340-003,Surface Water,10/10/2023,10/10/2023,10/20/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0474,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 15,23070540-005,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0476,mg/L,0.0059,0.02,,,,,15,field_primary,
2UVa2023,23080233-003,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0476,mg/L,0.0059,0.02,,,,,2UVa2023,field_primary,
Site 15,23090663-001,Surface Water,9/25/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0478,mg/L,0.0059,0.02,,,,,15,field_primary,
1UVa2023,23080765-001,Surface Water,8/29/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0479,mg/L,0.0059,0.02,,,,,1UVa2023,field_primary,
Site 14,23070540-004,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0483,mg/L,0.0059,0.02,,,,,14,field_primary,
Site 18 DUPE,23080040-005,Surface Water,7/31/2023,8/1/2023,8/1/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0329,mg/L,0.0042,0.02,,,,,18,field_duplicate,
Site 14,23070746-003,Surface Water,7/24/2023,7/25/2023,7/27/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0484,mg/L,0.0059,0.02,,,,,14,field_primary,
Site 18,23090267-003,Surface Water,9/12/2023,9/12/2023,9/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0485,mg/L,0.0059,0.02,,,,,18,field_primary,
Site 15,23060363-004,Surface Water,6/12/2023,6/13/2023,6/21/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0488,mg/L,0.0059,0.02,,,,,15,field_primary,
Site 23,23070747-003,Surface Water,7/24/2023,7/25/2023,7/26/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0327,mg/L,0.0042,0.02,,,,,23,field_primary,
Site 12,23060728-002,Surface Water,6/26/2023,6/27/2023,7/6/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0491,mg/L,0.0059,0.02,,,,,12,field_primary,
site 13,23080233-007,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0493,mg/L,0.0059,0.02,,,,,13,field_primary,
SITE 11,23080039-005,Surface Water,7/31/2023,8/1/2023,8/1/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0324,mg/L,0.0042,0.02,,,,,11,field_primary,
Site 12,23070540-002,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0497,mg/L,0.0059,0.02,,,,,12,field_primary,
26UVa 2023,23080117-003,Surface Water,8/2/2023,8/3/2023,8/7/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.05,mg/L,0.0059,0.02,,,,,26UVa2023,field_primary,
Site 10,23070287-003,Surface Water,7/10/2023,7/11/2023,7/20/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0513,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 11- Dupe,23090662-005,Surface Water,9/26/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0513,mg/L,0.0059,0.02,,,,,11,field_duplicate,
Site 10 Duplicate,23060364-003,Surface Water,6/12/2023,6/13/2023,6/21/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0515,mg/L,0.0059,0.02,,,,,10,field_duplicate,
Site 1UVb2023,23070746-010,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0517,mg/L,0.0059,0.02,,,,,1UVb2023,field_primary,
SITE 16,23080234-009,Surface Water,8/7/2023,8/8/2023,8/10/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0518,mg/L,0.0059,0.02,,,,,16,field_primary,
SITE 14 Dupe,23080039-002,Surface Water,7/31/2023,8/1/2023,8/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0523,mg/L,0.0059,0.02,,,,,14,field_duplicate,
Site 11 Duplicate,23070086-004,Surface Water,7/5/2023,7/6/2023,7/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0525,mg/L,0.0059,0.02,,,,,11,field_duplicate,
2Uva2023,23080765-002,Surface Water,8/29/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0525,mg/L,0.0059,0.02,,,,,2Uva2023,field_primary,
SITE 14,23080039-001,Surface Water,7/31/2023,8/1/2023,8/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0527,mg/L,0.0059,0.02,,,,,14,field_primary,
SITE 13,23070086-006,Surface Water,7/5/2023,7/6/2023,7/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.053,mg/L,0.0059,0.02,,,,,13,field_primary,
SITE2UVa2023,23080619-003,Surface Water,8/22/2023,8/22/2023,8/25/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.053,mg/L,0.0059,0.02,,,,,2UVa2023,field_primary,
SITE 9,23080764-003,Surface Water,8/29/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0531,mg/L,0.0059,0.02,,,,,9,field_primary,
Site 11,23070086-003,Surface Water,7/5/2023,7/6/2023,7/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0532,mg/L,0.0059,0.02,,,,,11,field_primary,
Site 20,23060729-001,Surface Water,6/26/2023,6/27/2023,7/6/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0533,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 18,23090060-001,Surface Water,9/5/2023,9/5/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0303,mg/L,0.0062,0.02,,,,,18,field_primary,
Site 12,23090662-006,Surface Water,9/26/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0533,mg/L,0.0059,0.02,,,,,12,field_primary,
Site 20,23070531-001,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0534,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 20,23070531-001,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0534,mg/L,0.0059,0.02,,,,,20,field_primary,
SITE1UVa2023,23080619-002,Surface Water,8/22/2023,8/22/2023,8/25/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0535,mg/L,0.0059,0.02,,,,,1UVa2023,field_primary,
1UVa2023,23080233-002,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0539,mg/L,0.0059,0.02,,,,,1UVa2023,field_primary,
SITE 5 UVA 2023,23090264-004,Surface Water,9/11/2023,9/12/2023,9/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0545,mg/L,0.0059,0.02,,,,,5UVa2023,field_primary,
SITE 11,23080441-004,Surface Water,8/14/2023,8/15/2023,8/17/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0547,mg/L,0.0059,0.02,,,,,11,field_primary,
Site 16,23080620-001,Surface Water,8/22/2023,8/22/2023,8/25/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0547,mg/L,0.0059,0.02,,,,,16,field_primary,
Site 9,23050630-002,Surface Water,5/18/2023,5/19/2023,5/30/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0552,mg/L,0.0059,0.02,,,,,9,field_primary,
Site 17,23090060-002,Surface Water,9/5/2023,9/5/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0293,mg/L,0.0062,0.02,,,,,17,field_primary,
Site 9UVa2023,23070747-007,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0555,mg/L,0.0059,0.02,,,,,9UVA2023,field_primary,
Site 16,23090662-003,Surface Water,9/25/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0556,mg/L,0.0059,0.02,,,,,16,field_primary,
3 UVA 2023,23090263-002,Surface Water,9/12/2023,9/12/2023,9/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0561,mg/L,0.0059,0.02,,,,,3UVa2023,field_primary,
Site 25,23090452-001,Surface Water,9/18/2023,9/19/2023,9/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.029,mg/L,0.0062,0.02,,,,,25,field_primary,
Site 20,23070746-001,Surface Water,7/24/2023,7/25/2023,7/27/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0566,mg/L,0.0059,0.02,,,,,20,field_primary,
site 12,23080233-006,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0566,mg/L,0.0059,0.02,,,,,12,field_primary,
Site 24,23070747-004,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0567,mg/L,0.0059,0.02,,,,,24,field_primary,
Site 18,23080618-005,Surface Water,8/21/2023,8/22/2023,8/24/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0574,mg/L,0.0059,0.02,,,,,18,field_primary,
Site 15,23080766-004,Surface Water,8/28/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0574,mg/L,0.0059,0.02,,,,,15,field_primary,
Site 20,23090663-005,Surface Water,9/26/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0581,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 10,23090662-007,Surface Water,9/26/2023,9/26/2023,10/3/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0583,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 13,23070746-002,Surface Water,7/24/2023,7/25/2023,7/27/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0586,mg/L,0.0059,0.02,,,,,13,field_primary,
Site  18,23080040-004,Surface Water,7/31/2023,8/1/2023,8/1/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0281,mg/L,0.0042,0.02,,,,,18,field_primary,
Site 10,23100107-002,Surface Water,10/2/2023,10/3/2023,10/12/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0586,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 8,23050630-003,Surface Water,5/18/2023,5/19/2023,5/30/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0587,mg/L,0.0059,0.02,,,,,8,field_primary,
SITE 10,23080234-008,Surface Water,8/7/2023,8/8/2023,8/10/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.059,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 5UVa2023,23080617-001,Surface Water,8/21/2023,8/22/2023,8/24/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.059,mg/L,0.0059,0.02,,,,,5UVa2023,field_primary,
Site 15,23080117-001,Surface Water,8/2/2023,8/3/2023,8/4/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0591,mg/L,0.0059,0.02,,,,,15,field_primary,
Site 3uv2023,23080441-006,Surface Water,8/15/2023,8/15/2023,8/17/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0594,mg/L,0.0059,0.02,,,,,3UVa2023,field_primary,
Site 11,23100105-002,Surface Water,10/3/2023,10/3/2023,10/11/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0274,mg/L,0.0062,0.02,,,,,11,field_primary,
Site 17,23080040-006,Surface Water,7/31/2023,8/1/2023,8/4/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0602,mg/L,0.0059,0.02,,,,,17,field_primary,
9UVa 2023,23080117-002,Surface Water,8/2/2023,8/3/2023,8/7/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0605,mg/L,0.0059,0.02,,,,,9UVa2023,field_primary,
SITE 18,23080767-002,Surface Water,8/28/2023,8/29/2023,9/1/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0605,mg/L,0.0059,0.02,,,,,18,field_primary,
SITE 10,23080441-003,Surface Water,8/14/2023,8/15/2023,8/16/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0609,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 9UVa2023,23080618-002,Surface Water,8/21/2023,8/22/2023,8/24/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.061,mg/L,0.0059,0.02,,,,,9UVa2023,field_primary,
Site 16,23070531-004,Surface Water,7/17/2023,7/18/2023,7/18/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0266,mg/L,0.0042,0.02,,,,,16,field_primary,
Site 16,23070531-004,Surface Water,7/17/2023,7/18/2023,7/18/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0266,mg/L,0.0042,0.02,,,,,16,field_primary,
SITE 20,23080234-002,Surface Water,8/7/2023,8/8/2023,8/8/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0266,mg/L,0.0042,0.02,,,,,20,field_primary,
3UVa2023,23080765-003,Surface Water,8/29/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0613,mg/L,0.0059,0.02,,,,,3UVa2023,field_primary,
Site 18,23070540-008,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0632,mg/L,0.0059,0.02,,,,,18,field_primary,
SITE 12,23070086-005,Surface Water,7/5/2023,7/6/2023,7/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0637,mg/L,0.0059,0.02,,,,,12,field_primary,
SITE 5UVa2023,23080767-007,Surface Water,8/28/2023,8/29/2023,9/1/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0645,mg/L,0.0059,0.02,,,,,5UVa2023,field_primary,
Site 12,23060364-005,Surface Water,6/12/2023,6/13/2023,6/21/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0647,mg/L,0.0059,0.02,,,,,12,field_primary,
1 UVa 2023,23080117-005,Surface Water,8/2/2023,8/3/2023,8/7/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0658,mg/L,0.0059,0.02,,,,,1UVa2023,field_primary,
SITE 11 (DUPE),23090264-003,Surface Water,9/11/2023,9/12/2023,9/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0665,mg/L,0.0059,0.02,,,,,11,field_duplicate,
2 UVa 2023,23080117-004,Surface Water,8/2/2023,8/3/2023,8/7/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0673,mg/L,0.0059,0.02,,,,,2UVa2023,field_primary,
Site 10 DUPE,23090126-003,Surface Water,9/6/2023,9/7/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0255,mg/L,0.0062,0.02,,,,,10,field_duplicate,
Site 12,23100917-004,Surface Water,10/30/2023,10/31/2023,11/9/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0255,mg/L,0.0062,0.02,,,,,12,field_primary,
Site 24,23070747-004,Surface Water,7/24/2023,7/25/2023,7/26/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0252,mg/L,0.0042,0.02,,,,,24,field_primary,
Site 20,23100341-001,Surface Water,10/10/2023,10/10/2023,10/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0252,mg/L,0.0062,0.02,,,,,20,field_primary,
Site 20,23060531-002,Surface Water,6/19/2023,6/20/2023,6/29/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0675,mg/L,0.0059,0.02,,,,,20,field_primary,
SITE 14,23070086-007,Surface Water,7/5/2023,7/6/2023,7/14/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0679,mg/L,0.0059,0.02,,,,,14,field_primary,
Site 26,23070540-007,Surface Water,7/17/2023,7/18/2023,7/18/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0249,mg/L,0.0042,0.02,,,,,26UVa2023,field_primary,
Site 20,23050718-001,Surface Water,5/22/2023,5/23/2023,6/1/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0687,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 5 UVA 2023,23090126-005,Surface Water,9/6/2023,9/7/2023,9/7/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0249,mg/L,0.0042,0.02,,,,,5UVa2023,field_primary,
Site 17 Duplicate,23100106-003,Surface Water,10/2/2023,10/3/2023,10/11/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0249,mg/L,0.0062,0.02,,,,,17,field_duplicate,
1 Uva2023,23090127-003,Surface Water,9/6/2023,9/7/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0248,mg/L,0.0062,0.02,,,,,1UVa2023,field_primary,
Site 17 Duplicate,23090060-003,Surface Water,9/5/2023,9/5/2023,9/13/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0246,mg/L,0.0062,0.02,,,,,17,field_duplicate,
Site 20,23060095-007,Surface Water,6/5/2023,6/6/2023,6/12/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0697,mg/L,0.0059,0.02,,,,,20,field_primary,
SITE 26,23080441-002,Surface Water,8/14/2023,8/15/2023,8/16/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0698,mg/L,0.0059,0.02,,,,,26UVa2023,field_primary,
Site 5UVa2023,23090454-002,Surface Water,9/19/2023,9/19/2023,9/21/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0701,mg/L,0.0059,0.02,,,,,5UVa2023,field_primary,
Site 16,23100339-001,Surface Water,10/9/2023,10/10/2023,10/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0244,mg/L,0.0062,0.02,,,,,16,field_primary,
Site 18 DUPE,23080040-005,Surface Water,7/31/2023,8/1/2023,8/4/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0702,mg/L,0.0059,0.02,,,,,18,field_duplicate,
site 14,23080233-008,Surface Water,8/7/2023,8/8/2023,8/9/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.071,mg/L,0.0059,0.02,,,,,14,field_primary,
Site 20,23080040-007,Surface Water,7/31/2023,8/1/2023,8/4/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0714,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 17,23100339-002,Surface Water,10/9/2023,10/10/2023,10/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0238,mg/L,0.0062,0.02,,,,,17,field_primary,
Site 3UVb2023,23070746-011,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0728,mg/L,0.0059,0.02,,,,,3UVb2023,field_primary,
Site 10,23070746-006,Surface Water,7/24/2023,7/25/2023,7/27/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0731,mg/L,0.0059,0.02,,,,,10,field_primary,
Site 20,23080040-007,Surface Water,7/31/2023,8/1/2023,8/1/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0233,mg/L,0.0042,0.02,,,,,20,field_primary,
Site 15,23080117-001,Surface Water,8/2/2023,8/3/2023,8/3/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0232,mg/L,0.0042,0.02,,,,,15,field_primary,
Site 16,23080040-003,Surface Water,7/31/2023,8/1/2023,8/4/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0734,mg/L,0.0059,0.02,,,,,16,field_primary,
Site 16,23100106-004,Surface Water,10/2/2023,10/3/2023,10/11/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0228,mg/L,0.0062,0.02,,,,,16,field_primary,
Site 12,23080766-002,Surface Water,8/28/2023,8/29/2023,8/31/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0734,mg/L,0.0059,0.02,,,,,12,field_primary,
Site 9,23070540-006,Surface Water,7/17/2023,7/18/2023,7/26/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0739,mg/L,0.0059,0.02,,,,,9,field_primary,
20,23090263-003,Surface Water,9/12/2023,9/12/2023,9/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0224,mg/L,0.0062,0.02,,,,,20,field_primary,
Site 12,23100342-003,Surface Water,10/9/2023,10/10/2023,10/25/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0223,mg/L,0.0062,0.02,,,,,12,field_primary,
3 UVa 2023,23080117-006,Surface Water,8/2/2023,8/3/2023,8/7/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0742,mg/L,0.0059,0.02,,,,,3UVa2023,field_primary,
SITE 12,23090264-005,Surface Water,9/11/2023,9/12/2023,9/12/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0219,mg/L,0.0042,0.02,,,,,12,field_primary,
Site 26UVa2023,23070747-005,Surface Water,7/24/2023,7/25/2023,7/26/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0217,mg/L,0.0042,0.02,,,,,26UVA2023,field_primary,
Site 11,23070086-003,Surface Water,7/5/2023,7/6/2023,7/6/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0215,mg/L,0.0042,0.02,,,,,11,field_primary,
Site 11 duplicate,23100340-002,Surface Water,10/10/2023,10/10/2023,10/20/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0215,mg/L,0.0062,0.02,,,,,11,field_duplicate,
Site 1UVb2023,23070746-010,Surface Water,7/24/2023,7/25/2023,7/26/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0214,mg/L,0.0042,0.02,,,,,1UVB2023,field_primary,
SITE 26/26UVa2023,23080234-004,Surface Water,8/7/2023,8/8/2023,8/8/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0213,mg/L,0.0042,0.02,,,,,26UVa2023,field_primary,
Site 18,23100342-004,Surface Water,10/9/2023,10/10/2023,10/25/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0212,mg/L,0.0062,0.02,,,,,18,field_primary,
SITE 20,23080234-002,Surface Water,8/7/2023,8/8/2023,8/10/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0745,mg/L,0.0059,0.02,,,,,20,field_primary,
Site 20,23080617-008,Surface Water,8/21/2023,8/22/2023,8/22/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.021,mg/L,0.0042,0.02,,,,,20,field_primary,
Site 12,23090451-002,Surface Water,9/19/2023,9/19/2023,9/28/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.021,mg/L,0.0062,0.02,,,,,12,field_primary,
Site 18,23060531-007,Surface Water,6/19/2023,6/20/2023,6/29/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0746,mg/L,0.0059,0.02,,,,,18,field_primary,
Site 13,23060530-005,Surface Water,6/19/2023,6/20/2023,6/29/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0749,mg/L,0.0059,0.02,,,,,13,field_primary,
26UVa 2023,23080117-003,Surface Water,8/2/2023,8/3/2023,8/3/2023,WETLab,SM 4500-P E,"Orthophosphate, as P",,0.0208,mg/L,0.0042,0.02,,,,,26UVa2023,field_primary,
Site 12,23100107-004,Surface Water,10/2/2023,10/3/2023,10/12/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0208,mg/L,0.0062,0.02,,,,,12,field_primary,
Site 17,23100915-001,Surface Water,10/30/2023,10/31/2023,11/9/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0208,mg/L,0.0062,0.02,,,,,17,field_primary,
Site 11,23090662-004,Surface Water,9/26/2023,9/26/2023,9/28/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0207,mg/L,0.0062,0.02,,,,,11,field_primary,
Site 23,23070747-003,Surface Water,7/24/2023,7/25/2023,7/28/2023,WETLab,SM 4500-P E,Total Phosphorous as P,,0.0752,mg/L,0.0059,0.02,,,,,23,field_primary,
Site 15,23090663-001,Surface Water,9/25/2023,9/26/2023,9/28/2023,WETLab,EPA 353.2,Nitrate + Nitrite Nitrogen,,0.0206,mg/L,0.0062,0.02,,,,,15,field_primary,
