Waterbody,Project,Replicate,Habitat,Date,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Location
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,216.27,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Pseudochironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,18.69,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,248.31,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,18.69,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,5.34,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,24.03,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,229.62,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,88.11,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,2.67,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Oribatida,U,non-insect,Terrestrial,Arachnida: Acari,x,x,mites,2.67,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,21.36,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Sphaeriidae,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,10.68,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Crangonyx,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Crangonyctidae,scuds,5.34,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,331.08,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,5.34,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,114.81,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,2.67,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Gyraulus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,173.55,NA
Lake Tahoe,Tahoe Keys West Lagoon,25,near-shore,2022-10-31,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,339.09,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Oxyethira,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,2,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Oecetis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Leptoceridae,caddisflies,1,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Coenagrion/Enallagma,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Coenagrionidae,damselflies,50,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,16,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Hydra,U,non-insect,Aquatic,Cnidaria: Hydrozoa,miscellaneous non-insect,Hydridae,hydroids,1,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Caenis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Caenidae,mayflies,13,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,118,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Cladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,3,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Cryptochironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,1,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Dicrotendipes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,12,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,3,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,22,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,7,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,10,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,7,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Procladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Psectrotanypus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,1,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,1,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,27,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Crangonyx,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Crangonyctidae,scuds,2,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,18,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,88,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,25,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Gyraulus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,49,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,30,NA
Lake Tahoe,Tahoe Keys West Lagoon,27,near-shore,2022-10-31,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,4,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Oxyethira,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,78,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Oecetis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Leptoceridae,caddisflies,2,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Coenagrion/Enallagma,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Coenagrionidae,damselflies,10,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Callibaetis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,14,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,174,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Pseudochironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,72,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,78,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Cricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,20,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,184,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,160,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,2,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,4,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Sphaeriidae,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,4,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,2,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,38,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,12,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,20,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,50,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Gyraulus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,170,NA
Lake Tahoe,Tahoe Keys West Lagoon,7,near-shore,2022-10-31,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,850,NA
Lake Tahoe,NA,25,mid-channel,2023-10-25,Hydra,U,non-insect,Aquatic,Cnidaria: Hydrozoa,miscellaneous non-insect,Hydridae,hydroids,8.61,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Piscicolidae,U,non-insect,Aquatic,Annelida: Hirudinea,miscellaneous non-insect,Piscicolidae,leeches,8.61,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,60.27,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Dicrotendipes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,8.61,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,8.61,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Procladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,17.22,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,8.61,Tahoe Keys Marina
Lake Tahoe,NA,25,mid-channel,2023-10-25,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,86.1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Oxyethira,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Coenagrionidae,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Coenagrionidae,damselflies,1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,6,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Hydra,U,non-insect,Aquatic,Cnidaria: Hydrozoa,miscellaneous non-insect,Hydridae,hydroids,3,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Cladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Dicrotendipes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,2,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,8,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,2,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,5,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,9,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,4,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Procladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,12,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Limnesia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,5,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Mideopsis,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,6,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,1,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Sphaeriidae,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,5,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,9,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,29,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,95,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Physa/Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,5,Tahoe Keys Marina
Lake Tahoe,NA,25,near-shore,2023-10-25,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,345,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,8.61,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,34.44,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,60.27,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,77.49,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,25.83,Tahoe Keys Marina
Lake Tahoe,NA,27,mid-channel,2023-10-25,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,8.61,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Oxyethira,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,8,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Coenagrionidae,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Coenagrionidae,damselflies,82,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,60,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Caenis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Caenidae,mayflies,8,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,20,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Dicrotendipes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,220,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Microtendipes pedellus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,10,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,204,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Phaenopsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,20,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Pseudochironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,62,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,96,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Cricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Metriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Ablabesmyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,10,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Macropelopia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Procladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,10,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Limnesia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,2,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,6,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,22,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,82,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,142,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Physa/Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,12,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Gyraulus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,10,Tahoe Keys Marina
Lake Tahoe,NA,27,near-shore,2023-10-25,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,86,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Chironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,68.88,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Cladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,8.61,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Parachironomus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,17.22,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,17.22,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,8.61,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,17.22,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,43.05,Tahoe Keys Marina
Lake Tahoe,NA,7,mid-channel,2023-10-25,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,17.22,Tahoe Keys Marina
Lake Tahoe,NA,7,near-shore,2023-10-25,Agraylea multipunctata,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,1.23,Tahoe Keys Marina
Lake Tahoe,NA,7,near-shore,2023-10-25,Oxyethira,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,36.9,Tahoe Keys Marina
Lake Tahoe,NA,7,near-shore,2023-10-25,Coenagrionidae,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Coenagrionidae,damselflies,29.52,Tahoe Keys Marina
Lake Tahoe,NA,7,near-shore,2023-10-25,Libellulidae,L,insect,Aquatic,Arthropoda: Insecta,Odonata,Libellulidae,dragonflies,1.23,Tahoe Keys Marina
Lake Tahoe,NA,7,near-shore,2023-10-25,Trepaxonemata,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,x,flat worms,8.61,Tahoe Keys Marina
